reviewId,review,score,gender,location,date,,
5114,I gave it a 4 because the music is great and all but the thing that I don't really like is that most of the original songs aren't allowed in my country even tho it was made in my country so that confuses me a bit sometimes but I would prefer you guys make an update about the 'not allowed in your country' thingy. So far everything's great 👍🏼,4,male,"Tel Aviv, Israel",2018-07-05,,
5115,حطو اغاني اصليه ابوس ايديكو,4,male,"Calgary, Canada",2021-06-10,,
5116,just love 💕 this!!!,4,male,"Mombasa, Kenya",2018-12-30,,
5117,Way to many ads but that's about it.,4,male,"Prague, Czech Republic",2017-12-03,,
5118,"Best music platform imo, even if loads of the content are silly remixes. The ads are hella annoying though (no y'all are not getting my money)",4,male,"Quebec City, Canada",2019-09-26,,
5119,"Some of the best music is only here, unfortunately very hard to enjoy without a subscription, at least make it more fun to use, but i somewhat get that",4,male,"Guadalajara, Mexico",2020-03-26,,
5120,Pay subscription -.-. Even Ad free only per month can't be justified. Server data Does not cost that much. $5 per year per person should be enough for data held.,4,female,"Caracas, Venezuela",2022-01-31,,
5121,i love this app ngl,4,male,"Vancouver, Canada",2020-11-08,,
5122,"I actually like this app a little,you can listen to many songs offline but the original songs are not available to my country so i have to listen the sped up or slowed version.",4,male,"Ottawa, Canada",2019-07-02,,
5123,Very good app,4,male,"Calgary, Canada",2019-09-03,,
5124,this is beautiful,4,male,"San Francisco, United States",2020-10-17,,
5125,good app but improve some song which show not in your country,4,male,"Quito, Ecuador",2021-12-15,,
5126,"just go and enjoy music🎧airpods check ✅ phone ""do not disturb mode""📳",4,male,"Lusaka, Zambia",2019-03-08,,
5127,much more usuable than spotify,4,male,"Madrid, Spain",2017-09-19,,
5128,the best,4,male,"Chicago, United States",2020-11-16,,
5129,vibes,4,male,"Seville, Spain",2017-10-23,,
5130,great app for listening to new released songs,4,male,"Vancouver, Canada",2021-03-14,,
5131,"I enjoy it, but the app keeps skipping songs randomly without me clicking anything. I could be halfway through a song and on a different app, and it'll skip to the next song randomly.",4,male,"Montreal, Canada",2019-08-19,,
5132,great.,4,male,"Lusaka, Zambia",2018-12-11,,
5133,It's good.,4,female,"Montevideo, Uruguay",2022-01-14,,
5134,good,4,male,"San Francisco, United States",2019-11-01,,
5135,Why my music not work,4,male,"Ottawa, Canada",2020-04-20,,
5136,UU and I think we can I usually uuyuhh you up to me to get the money 🤑 i,4,male,"Dallas, United States",2019-05-16,,
5137,I love this app is just its not allowing me to listern offline,4,female,"Nadi, Fiji",2022-02-13,,
5138,Better than most of the music apps I use. I just wish you did not have to pay for some of the songs but overall no problems and great quality.,4,male,"Nairobi, Kenya",2019-01-11,,
5139,song with life...,4,male,"Alexandria, Egypt",2018-10-06,,
5140,"Excllent app indeed. Nice to navigate thru. I have been a fan of Sou cloud for 12 years even before Apps, it has the best music platform for me",4,female,"Melbourne, Australia",2022-04-30,,
5141,Good app most of file uploads are good quality there are some uploads that are alot quite on different devices but overall not a bad app,4,male,"Houston, United States",2020-10-19,,
5142,love the free version .. thank you sound cloud,4,male,"Accra, Ghana",2018-10-05,,
5143,Not a fan of the new feed. Also feel like there are lots of ads in the app now. But still a big fan and user.,4,male,"Monterrey, Mexico",2021-05-03,,
5144,хорошее приложение 😅,4,male,"Kumasi, Ghana",2019-03-22,,
5145,like limit is weird,4,male,"San Jose, United States",2020-04-02,,
5146,"Recent update has been a real problem with me. All of my songs that was downloaded,I lost all my downloads.Another problem that has been the issue is that I was adding songs to my playlist but what happens is some songs wouldn't go to playlist even after clicking them to the playlist.When I again see those songs,I found that their playlist mark was not tick( )even though when I saw while putting it in the playlist, those songs were shown tick(✓). Please resolve my issue(especially playlist one)",4,male,"Montreal, Canada",2021-04-04,,
5147,amazing,4,male,"Zurich, Switzerland",2017-12-03,,
5148,good po,4,male,"Jeddah, Saudi Arabia",2018-03-10,,
5149,Best platform for entertainment,4,female,"Gold Coast, Australia",2022-07-01,,
5150,"I have no issues with SoundCloud it's really eazy,and kinda fun",4,male,"Copenhagen, Denmark",2017-09-27,,
5151,kulture,4,male,"Addis Ababa, Ethiopia",2018-12-18,,
5152,"Soundcloud is an amazing app, but recently it's not working.It says I'm not connected to the internet,even tho my internet works fine. Please look into this problem!",4,female,"Suva, Fiji",2022-06-17,,
5153,when we offline some song not work please,4,male,"Delhi, India",2018-07-15,,
5154,love it!,4,male,"Mombasa, Kenya",2019-04-07,,
5155,I like the app uploading music is better than Spotify but the one problem with uploading an album,4,male,"Lima, Peru",2021-09-02,,
5156,"aside from the fact that you can't listen offline without having to pay, it's good. Been using this app for 8 years 😭🙏",4,male,"Accra, Ghana",2018-09-02,,
5157,"I love the app but the only issue is making playlists, you need to search them up outside the playlist and then add it, please add a way to search for songs to add inside of the playlist😔",4,male,"Lyon, France",2017-12-10,,
5158,It's amazing but too many ads :D,4,male,"San Jose, United States",2019-09-11,,
5159,A great app for people to hear music in the background but hard to use for beginners,4,male,"Philadelphia, United States",2019-08-09,,
5160,"Could've been a 5 star if it doesn't have problems with ""this song isn't available in your country."" Because there was this song I like and it's from my country. And when I went to search the song it says ""This song isn't available in your country."" It's really frustrating. And its a hassle to open a vpn like people suggested.",4,male,"Montevideo, Uruguay",2021-12-06,,
5161,nice,4,male,"Chicago, United States",2019-09-24,,
5162,I feel like this app is just another version of audiomack and I really like that app so 4 stars,4,male,"Beijing, China",2018-06-14,,
5163,I just love it,4,male,"Guangzhou, China",2018-05-24,,
5164,Nice 👍🙂,4,male,"Lagos, Nigeria",2018-08-26,,
5165,I love the variety and the quality talent. The ad for subscribing without ads is the absolute pits 🤦,4,male,"San Antonio, United States",2020-01-07,,
5166,nice app,4,male,"Lahore, Pakistan",2018-04-15,,
5167,radio suggestion AI should be better,4,male,"Helsinki, Finland",2017-05-09,,
5168,"I love this app, it's better than Spotify because you can choose your own music without premium. I would have given this app 5 stars but the chat for every popular music is a sex bot collector.",4,male,"Chicago, United States",2020-06-13,,
5169,"good ,but how to download",4,male,"Ottawa, Canada",2020-03-19,,
5170,SoundCloud,4,male,"Marrakesh, Morocco",2018-12-11,,
5171,Love the song variety Edited because I can't stand how glitchy the app is on my tablet but works well on my phone,4,male,"Philadelphia, United States",2021-03-18,,
5172,Very nice,4,male,"Taipei, Taiwan",2018-06-29,,
5173,outstanding experiences,4,female,"Queenstown, New Zealand",2022-05-17,,
5174,"Got a great experience with this musical application. I can now relax with the tunes and listen to the study musics. Thank you for making this. But it's sad when it says for some musics ""Not available in your country"" . I don't understand why is that a problem still now but that's definitely a disappointing one. So I'd be really happy if you can fix it anytime soon. Thank you again. Keep improving!",4,male,"La Paz, Bolivia",2021-08-07,,
5175,less add or 15 sec ones,4,male,"Phoenix, United States",2019-11-14,,
5176,my favourite,4,male,"Ottawa, Canada",2020-04-21,,
5177,no option to loop,4,male,"Valparaíso, Chile",2021-07-10,,
5178,"this app is the best but I cannot rate it 5 stars,I want the CEO of SoundCloud to include more interesting stuff.",4,male,"Monterrey, Mexico",2019-07-20,,
5179,"good app, nice without premium. ,only but,not having all music",4,male,"Mumbai, India",2018-07-21,,
5180,More options for Next pro users would be great !,4,male,"Mexico City, Mexico",2020-10-30,,
5181,great song Playlist to start with,4,male,"Johannesburg, South Africa",2019-03-14,,
5182,cool,4,female,"Auckland, New Zealand",2022-04-22,,
5183,"free and not require membership, smooth and easy to use, average quality of sound. not supported Dolby Atmos in the fr",4,male,"São Paulo, Brazil",2021-09-22,,
5184,Its all i want...it realy helps me to listen to the latest hip hops and RnB's but one problem is that you can't download the songs for offline plays and that that's bad because is not always that i will get enough data to listen to trucks online ...fix this and u will get a 5stars,4,male,"Dakar, Senegal",2018-12-25,,
5185,nice,4,male,"Monterrey, Mexico",2019-09-09,,
5186,everything is good besides you can't search songs with no internet so this app is not completely offline,4,female,"Queenstown, New Zealand",2022-04-23,,
5187,"the app is definitely better than the website and the console version, the console version being the most barebones slop that definitely needs an update, doesn't even have a repeat button but the app randomly stops for me when I'm not holding the app open with my phone on, it's random and really annoying",4,male,"Jacksonville, United States",2020-02-11,,
5188,It's a good app however some mainstream songs you have to pay for and it's the most expensive package if you want them songs and I wish playlists were a big bigger as they max out 500songs compared to spotifys 10000songs other then that really good app has its occasional lag but restart the app and works again no problem,4,male,"Chicago, United States",2020-10-04,,
5189,"current update botched the ""Play Next/Last"" feature. The app still works, but its pretty annoying to work with | edit: Bug got fixed :)",4,male,"Delhi, India",2017-12-31,,
5190,a lot of ads 😭,4,female,"Nadi, Fiji",2022-05-03,,
5191,good,4,male,"Hamburg, Germany",2017-09-19,,
5192,"Love Soundcloud, an issue has started happening when I move tracks around in my play lists, it glitches and won't play the song I click on, it plays a different song.",4,male,"Dallas, United States",2019-10-29,,
5193,I decided to join SoundCloud for publishing my music end gott a links well the app is good en nice to used that's why I put 4stars,4,male,"Shenzhen, China",2018-04-18,,
5194,good music,4,male,"Barcelona, Spain",2017-05-04,,
5195,nice,4,male,"Tunis, Tunisia",2018-09-08,,
5196,Something I hate about this app is that I get 2 30 seconds ads with no skip for a 10 second audio or get ads for every single song I want to listen to It also doesn't have all songs sooo- 4 stars :) Its a great app though,4,male,"Lyon, France",2017-08-04,,
5197,"the app itself is really good and easy to use the only con is that searching system can be a bit stupid sometimes, but still best app for music so far",4,male,"Brasília, Brazil",2021-07-12,,
5198,SoundCloud is a very good app and definitely has a lot less pet peeves then Spotify which I like BUT sometimes certain songs or artists aren't there or artists have 96% of there songs behind SC premium so you can't listen to them. 😞💔,4,male,"Delhi, India",2018-07-20,,
5199,Great 👍,4,male,"Tokyo, Japan",2018-06-08,,
5200,I wish you didn't have to pay for some songs 😭,4,male,"Vancouver, Canada",2021-06-04,,
5201,"Please buy the UX guy responsible for the unintuitive ""repeat"" function location some creativity boosters",4,female,"Adelaide, Australia",2022-06-09,,
